year_bin,anomaly,co2_ppm,co2_radiative_forcing,eccentricity,obliquity,perihelion,insolation,global_insolation,solar_modulation,volcanic_forcing
-6450,-0.078,0.0159574082267692,0.020096111839231098,1.0,0.9444444444444443,0.44994994994995,0.8379441457978234,0.9500000000011368,0.3085,0.8722644037516749
-6400,-0.223,0.005077357163062872,0.006553079947575342,1.0,0.9444444444444443,0.3998998998999,0.8291071194440803,0.9500000000011368,0.17908309455587393,0.24162572577043323
-6350,0.068,0.007492728499205459,0.009611183923110512,1.0,0.9444444444444443,0.3498498498498499,0.8202438704602066,0.9500000000011368,0.29727793696275073,0.9615899955337205
-6300,0.238,0.009915353202724091,0.012669287898645683,1.0,0.9444444444444443,0.29996663329996665,0.8113806214763345,0.8999999999994316,0.5508595988538681,0.456900401965163
-6250,-0.558,0.012330724538867091,0.01529051987767583,1.0,0.9444444444444443,0.2499165832499166,0.8025173724924608,0.8999999999994316,0.5649469914040115,0.7405091558731577
-6200,-0.178,0.013418729645237559,0.017038007863695928,1.0,0.9444444444444443,0.19986653319986658,0.7936541235085872,0.8999999999994316,0.33954154727793695,0.8209021884769987
-6150,-0.004,0.014506734751608439,0.018348623853211,1.0,0.9444444444444443,0.14998331664998332,0.784790874524715,0.8999999999994316,0.5114613180515759,0.9611433675748101
-6100,0.165,0.018858755177090722,0.023591087811271293,1.0,0.9444444444444443,0.09993326659993328,0.775953848170972,0.8999999999994316,0.5210128939828079,0.9678427869584636
-6050,0.192,0.02321077560257342,0.028833551769331563,1.0,0.9444444444444443,0.049883216549883216,0.7670905991870983,0.8999999999994316,0.45272206303724927,0.9656096471639125
-6000,0.293,0.011605387801286504,0.014416775884665781,1.0,0.9444444444444443,0.0,0.7582273502032246,0.8999999999994316,0.25429799426934097,0.9410451094238499
-5950,0.238,0.013418729645237559,0.017038007863695928,1.0,0.9444444444444443,0.002335669002335669,0.7491805428084437,0.8999999999994316,0.39183381088825214,1.0
-5900,0.408,0.015232071489188613,0.01922236784622105,1.0,0.9444444444444443,0.004838171504838172,0.7401337354136613,0.8999999999994316,0.35673352435530087,0.8655649843680215
-5850,0.164,0.016922106087751028,0.021406727828746173,1.0,0.8888888888888885,0.007173840507173842,0.7310869280188804,0.8999999999994316,0.5136103151862464,0.9079946404644932
-5800,0.16,0.01861939405368907,0.023154215814766267,1.0,0.8888888888888885,0.009676343009676344,0.722040120624098,0.8999999999994316,0.5429799426934098,0.9464046449307727
-5750,0.416,0.020309428652251486,0.02533857579729139,1.0,0.8888888888888885,0.012012012012012014,0.712993313229317,0.8999999999994316,0.5336676217765043,0.9870477891916035
-5700,-0.011,0.018133418439510548,0.022717343818261244,1.0,0.8888888888888885,0.014514514514514515,0.7039465058345347,0.8999999999994316,0.3419297994269341,0.9084412684234033
-5650,0.402,0.014020759137429504,0.01747487986020095,1.0,0.8888888888888885,0.016850183516850185,0.6948996984397537,0.8500000000005684,0.31948424068767906,0.9991067440821797
-5600,0.168,0.009915353202724091,0.012669287898645683,1.0,0.8888888888888885,0.019352686019352687,0.6858528910449713,0.8500000000005684,0.2328080229226361,0.21259490844126844
-5550,0.189,0.005802693900643046,0.007426823940585391,1.0,0.8888888888888885,0.021855188521855192,0.6768060836501903,0.8500000000005684,0.3438395415472779,0.9401518535060296
-5500,0.403,0.014144066382818146,0.017911751856705977,1.0,0.8888888888888885,0.024190857524190864,0.667759276255408,0.8500000000005684,0.30038252148997135,0.9660562751228227
-5450,0.207,0.022485438864992834,0.027959807776321538,1.0,0.8888888888888885,0.026693360026693362,0.6587124688606271,0.8500000000005684,0.12249283667621776,0.8597588209021885
-5400,0.024,0.02804877164223464,0.0349497597204019,1.0,0.8888888888888885,0.029029029029029034,0.6496656614658446,0.8500000000005684,0.42191977077363896,0.9557838320678874
-5350,0.123,0.033604851052100815,0.04193971166448229,1.0,0.8888888888888885,0.031531531531531536,0.6406188540710637,0.8500000000005684,0.30515759312320917,0.9812416257257706
-5300,-0.116,0.03916818382934262,0.04849279161205766,1.0,0.8888888888888885,0.03386720053386721,0.6315720466762813,0.8500000000005684,0.20487106017191978,0.9129075480125057
-5250,-0.019,0.03409082666627975,0.042376583660987316,1.0,0.8888888888888885,0.03636970303636971,0.6225252392815004,0.8500000000005684,0.3015759312320917,0.9928539526574364
-5200,-0.102,0.022724799988394485,0.028396679772826536,1.0,0.8888888888888885,0.038705372038705374,0.6134784318867179,0.8500000000005684,0.23997134670487105,0.0
-5150,0.063,0.011366026677884852,0.014416775884665781,0.6666666666666663,0.8333333333333328,0.04120787454120788,0.604431624491937,0.8500000000005684,0.4641833810888252,0.8963823135328272
-5100,0.164,0.0,0.0,0.6666666666666663,0.8333333333333328,0.04354354354354354,0.5953848170971546,0.7999999999988632,0.6010028653295129,0.9933005806163466
-5050,0.182,0.0018133418439510549,0.0021843599825250976,0.6666666666666663,0.8333333333333328,0.04604604604604604,0.5863380097023722,0.7999999999988632,0.5243553008595988,0.9776686020544887
-5000,0.154,0.0036266836879021097,0.004805591961555244,0.6666666666666663,0.8333333333333328,0.04854854854854855,0.5773174249377204,0.7999999999988632,0.3815659025787965,0.9799017418490399
-4950,-0.099,0.03844284709176203,0.04761904761904761,0.6666666666666663,0.8333333333333328,0.05088421755088422,0.5686377343647571,0.7999999999988632,0.3767908309455587,0.9227333631085306
-4900,-0.177,0.03650619800242234,0.04543468763652249,0.6666666666666663,0.8333333333333328,0.05338672005338672,0.5599842664219212,0.7999999999988632,0.49426934097421205,0.9807949977668602
-4850,-0.03,0.03457680228045869,0.042813455657492346,0.6666666666666663,0.8333333333333328,0.05588922255588922,0.5513307984790871,0.7999999999988632,0.6095988538681948,0.9410451094238499
-4800,-0.086,0.03264015319111899,0.04062909567496722,0.6666666666666663,0.8333333333333328,0.05839172505839173,0.5426511079061221,0.7999999999988632,0.505253581661891,0.9991067440821797
-4750,0.215,0.013056061276447265,0.016601135867190902,0.6666666666666663,0.8333333333333328,0.0607273940607274,0.5339976399632879,0.7999999999988632,0.5623209169054441,0.8276016078606521
-4700,0.005,0.01716872057852831,0.021406727828746173,0.6666666666666663,0.8333333333333328,0.0632298965632299,0.5253441720204536,0.7999999999988632,0.35171919770773635,0.9441715051362216
-4650,-0.021,0.021274126513233724,0.026649191786806463,0.6666666666666663,0.8333333333333328,0.0657323990657324,0.5166907040776193,0.7999999999988632,0.47206303724928367,0.982134881643591
-4600,0.212,0.02538678581531477,0.031454783748361706,0.6666666666666663,0.8333333333333328,0.0682349015682349,0.5080110135046544,0.7999999999988632,0.5988538681948424,0.9035283608753908
-4550,-0.195,0.025626146938716007,0.031891655744866736,0.6666666666666663,0.7777777777777771,0.0707374040707374,0.49935754556182016,0.7999999999988632,0.47349570200573066,0.5917820455560517
-4500,-0.102,0.025872761429493293,0.03232852774137176,0.6666666666666663,0.7777777777777771,0.07307307307307308,0.49070407761898444,0.75,0.58810888252149,0.8767306833407772
-4450,0.022,0.026112122552894943,0.03276539973787678,0.6666666666666663,0.7777777777777771,0.07557557557557558,0.48205060967615015,0.75,0.3997134670487106,0.9799017418490399
-4400,0.191,0.03699217361660127,0.04587155963302751,0.6666666666666663,0.7777777777777771,0.07807807807807808,0.47337091910318524,0.75,0.44460315186246413,0.8677981241625726
-4350,-0.068,0.04061885730450338,0.05024027959807776,0.6666666666666663,0.7777777777777771,0.08058058058058058,0.464717451160351,0.75,0.2722063037249284,0.7985707905314873
-4300,0.127,0.044789543545590726,0.055482743556138026,0.6666666666666663,0.7777777777777771,0.08308308308308308,0.45606398321751673,0.75,0.2707736389684814,0.9977668602054489
-4250,-0.087,0.04896022978667848,0.06072520751419832,0.6666666666666663,0.7777777777777771,0.08541875208541876,0.4474105152746825,0.75,0.3791790830945559,0.9839213934792318
-4200,0.053,0.053130916027765825,0.06553079947575359,0.6666666666666663,0.7777777777777771,0.08792125458792127,0.4387308247017176,0.75,0.42263610315186245,0.9365788298347477
-4150,0.144,0.05730160226885317,0.07077326343381388,0.6666666666666663,0.7777777777777771,0.09042375709042376,0.4300773567588833,0.75,0.45487106017191975,0.9700759267530147
-4100,0.149,0.061653622694335865,0.07601572739187416,0.6666666666666663,0.7777777777777771,0.09292625959292626,0.4214238888160476,0.75,0.7263610315186246,0.9973202322465388
-4050,-0.03,0.06600564311981814,0.08125819134993445,0.6666666666666663,0.7777777777777771,0.09542876209542876,0.4127704208732133,0.75,0.5539641833810888,0.9450647610540419
-4000,-0.043,0.022485438864992834,0.027959807776321538,0.6666666666666663,0.7777777777777771,0.09776443109776443,0.4040907303002484,0.75,0.5723495702005731,0.9673961589995534
-3950,-0.346,0.039893520566923205,0.04936653560506771,0.6666666666666663,0.7222222222222213,0.10026693360026694,0.3966959486036447,0.75,0.28796561604584525,0.40732469852612774
-3900,0.091,0.05730160226885317,0.07077326343381388,0.6666666666666663,0.7222222222222213,0.10276943610276944,0.389301166907041,0.6999999999982947,0.483285100286533,0.8012505582849486
-3850,-0.023,0.05875227574401393,0.07252075141983398,0.6666666666666663,0.7222222222222213,0.10510510510510511,0.3818801625803066,0.6999999999982947,0.8244985673352435,0.7673068334077714
-3800,0.08,0.06020294921917469,0.07426823940585407,0.6666666666666663,0.7222222222222213,0.10760760760760762,0.3744853808837029,0.6999999999982947,0.6053008595988538,0.954890576150067
-3750,-0.014,0.06431560852125574,0.07907383136740934,0.6666666666666663,0.7222222222222213,0.1099432766099433,0.3670643765569685,0.6999999999982947,0.5386819484240688,0.9915140687807057
-3700,-0.087,0.06842101445596115,0.08431629532546962,0.6666666666666663,0.7222222222222213,0.11244577911244578,0.3596695948603648,0.6999999999982947,0.5778409742120344,0.9714158106297455
-3650,0.107,0.07253367375804219,0.08912188728702489,0.6666666666666663,0.7222222222222213,0.11494828161494829,0.35227481316375964,0.6999999999982947,0.1518624641833811,0.9249665029030817
-3600,-0.286,0.05512559205611182,0.06815203145478373,0.6666666666666663,0.7222222222222213,0.11728395061728396,0.3448538088370267,0.6999999999982947,0.40186246418338106,0.976328718177758
-3550,-0.105,0.055306926240507176,0.06815203145478373,0.6666666666666663,0.7222222222222213,0.11978645311978646,0.33745902714042153,0.6999999999982947,0.6740687679083094,0.9991067440821797
-3500,-0.024,0.05548826042490211,0.06858890345128876,0.6666666666666663,0.7222222222222213,0.12212212212212213,0.33003802281368716,0.6999999999982947,0.26552005730659023,0.8427869584636
-3450,-0.077,0.05566959460929705,0.06858890345128876,0.6666666666666663,0.7222222222222213,0.12462462462462463,0.3226432411170834,0.6499999999994316,0.7220630372492837,0.8110763733809737
-3400,0.081,0.055850928793692405,0.06902577544779379,0.6666666666666663,0.6666666666666656,0.12712712712712715,0.31524845942047974,0.6499999999994316,0.7729226361031518,1.0
-3350,-0.015,0.07253367375804219,0.08912188728702489,0.6666666666666663,0.6666666666666656,0.12946279612946282,0.3078274550937454,0.6499999999994316,0.1998567335243553,1.0
-3300,-0.052,0.0805123778714266,0.09873307121013541,0.6666666666666663,0.6666666666666656,0.1319652986319653,0.30043267339714164,0.6499999999994316,0.2994269340974212,0.9950870924519875
-3250,-0.01,0.0884910819848114,0.10834425513324594,0.6666666666666663,0.6666666666666656,0.13430096763430097,0.29301166907040727,0.6499999999994316,0.6489971346704871,1.0
-3200,0.032,0.0841390615593287,0.10310179117518566,0.6666666666666663,0.6666666666666656,0.13680347013680347,0.2856168873738036,0.6499999999994316,0.8653295128939827,0.9687360428762842
-3150,-0.01,0.07978704113384641,0.09785932721712537,0.6666666666666663,0.6666666666666656,0.13930597263930597,0.27822210567719835,0.6499999999994316,0.857689111747851,0.8655649843680215
-3100,-0.024,0.08232571971537764,0.10091743119266054,0.6666666666666663,0.6666666666666656,0.14164164164164164,0.2708011013504655,0.6499999999994316,0.6088825214899714,0.9557838320678874
-3050,-0.113,0.08486439829690928,0.1039755351681957,0.6666666666666663,0.6666666666666656,0.14414414414414414,0.2634063196538603,0.6499999999994316,0.7643266475644699,0.9991067440821797
-3000,-0.048,0.08994175545997216,0.11009174311926605,0.6666666666666663,0.6666666666666656,0.14647981314647981,0.2559853153271274,0.6000000000005684,0.6712034383954154,0.9982134881643592
-2950,0.051,0.09501911262303503,0.1162079510703364,0.6666666666666663,0.6666666666666656,0.14898231564898234,0.2500327782876615,0.6000000000005684,0.7230186246418338,0.9955337204108978
-2900,0.064,0.09695576171237473,0.11839231105286149,0.6666666666666663,0.6111111111111099,0.15148481815148485,0.24408024124819708,0.6000000000005684,0.31017191977077363,0.8780705672175078
-2850,0.124,0.09888515743433879,0.1205766710353866,0.6666666666666663,0.6111111111111099,0.15398732065398732,0.23812770420873117,0.6000000000005684,0.2607449856733524,0.9580169718624387
-2800,-0.129,0.10082180652367849,0.12276103101791173,0.6666666666666663,0.6111111111111099,0.15648982315648982,0.23217516716926676,0.6000000000005684,0.7464183381088825,0.9991067440821797
-2750,0.125,0.09465644425424473,0.11577107907383137,0.6666666666666663,0.6111111111111099,0.15899232565899232,0.22619640749967165,0.6000000000005684,0.6783667621776505,0.9508709245198751
-2700,0.132,0.0884910819848114,0.10834425513324594,0.6666666666666663,0.6111111111111099,0.161327994661328,0.22024387046020724,0.6000000000005684,0.6855300859598854,0.9883876730683342
-2650,-0.045,0.08341372482174852,0.10222804718217561,0.6666666666666663,0.6111111111111099,0.1638304971638305,0.21429133342074133,0.6000000000005684,0.7213467048710601,0.9982134881643592
-2600,0.077,0.09066709219755274,0.11096548711227609,0.6666666666666663,0.6111111111111099,0.16633299966633303,0.20833879638127692,0.6000000000005684,0.645176217765043,0.9633765073693614
-2550,0.069,0.09792045957335696,0.11970292704237656,0.6666666666666663,0.6111111111111099,0.16883550216883553,0.202386259341811,0.6000000000005684,0.589541547277937,0.9102277802590443
-2500,-0.184,0.09888515743433879,0.1205766710353866,0.6666666666666663,0.6111111111111099,0.17133800467133803,0.1964337223023466,0.5499999999988632,0.6131805157593123,1.0
-2450,-0.324,0.09985710866269666,0.12188728702490169,0.6666666666666663,0.5555555555555541,0.17384050717384053,0.19045496263275152,0.5499999999988632,0.4520057306590258,0.9758820902188479
-2400,-0.035,0.10082180652367849,0.12276103101791173,0.6666666666666663,0.5555555555555541,0.1761761761761762,0.1845024255932871,0.5499999999988632,0.6499527220630372,1.0
-2350,-0.017,0.11025118411222405,0.13411970292704234,0.6666666666666663,0.5555555555555541,0.17867867867867873,0.1785498885538212,0.5499999999988632,0.7242120343839541,0.9772219740955783
-2300,0.095,0.10589916368674136,0.12887723896898207,0.6666666666666663,0.5555555555555541,0.1811811811811812,0.17259735151435676,0.5499999999988632,0.6561604584527221,1.0
-2250,-0.032,0.10154714326125908,0.12363477501092178,0.6666666666666663,0.5555555555555541,0.1836836836836837,0.16664481447489088,0.5499999999988632,0.7392550143266475,0.8771773112996875
-2200,-0.12,0.10190981163004896,0.1240716470074268,0.6666666666666663,0.5555555555555541,0.1861861861861862,0.16066605480529728,0.5499999999988632,0.6241647564469913,0.9973202322465388
-2150,0.056,0.10227247999883925,0.12450851900393183,0.6666666666666663,0.5555555555555541,0.1886886886886887,0.15471351776583137,0.5499999999988632,0.6590257879656161,0.9883876730683342
-2100,-0.261,0.11001182298882241,0.13368283093053734,0.6666666666666663,0.5555555555555541,0.19102435769102438,0.14876098072636695,0.5499999999988632,0.7306590257879656,0.9727556945064761
-2050,-0.275,0.11774391261142993,0.14285714285714282,0.6666666666666663,0.5555555555555541,0.1935268601935269,0.14280844368690104,0.5,0.7373452722063036,1.0
-2000,-0.015,0.12548325560141266,0.15203145478374835,0.3333333333333337,0.5555555555555541,0.19602936269602939,0.13685590664743663,0.5,0.8037249283667621,0.9767753461366682
-1950,-0.206,0.12729659744536373,0.15421581476627347,0.3333333333333337,0.49999999999999845,0.19853186519853191,0.13263406319653845,0.5,0.6590257879656161,0.9459580169718624
-1900,-0.026,0.12910993928931477,0.15640017474879858,0.3333333333333337,0.49999999999999845,0.2010343677010344,0.12843844237576948,0.5,0.6955587392550143,0.9736489504242966
-1850,-0.103,0.10082180652367849,0.12276103101791173,0.3333333333333337,0.49999999999999845,0.20353687020353692,0.12424282155500199,0.5,0.6805157593123209,0.9754354622599375
-1800,-0.106,0.10626183205553165,0.1293141109654871,0.3333333333333337,0.49999999999999845,0.20603937270603942,0.12004720073423301,0.5,0.7628939828080229,0.9580169718624387
-1750,-0.21,0.11170185758738481,0.13586719091306243,0.3333333333333337,0.49999999999999845,0.2085418752085419,0.11582535728333485,0.5,0.7048710601719197,1.0
-1700,-0.08,0.11460320453770634,0.13936216688510264,0.3333333333333337,0.49999999999999845,0.21087754421087757,0.11162973646256737,0.5,0.7125114613180515,1.0
-1650,-0.329,0.1204058984383498,0.145915246832678,0.3333333333333337,0.49999999999999845,0.2133800467133801,0.10743411564179838,0.5,0.5759312320916905,0.7539079946404644
-1600,-0.245,0.12620859233899326,0.1529051987767584,0.3333333333333337,0.49999999999999845,0.21588254921588257,0.1032384948210309,0.5,0.5716332378223495,0.7976775346136669
-1550,-0.336,0.12258190865109114,0.14853647881170814,0.3333333333333337,0.49999999999999845,0.2183850517183851,0.09901665137013273,0.4499999999982947,0.7406876790830945,0.9490844126842342
-1500,-0.209,0.11895522496318904,0.14416775884665792,0.3333333333333337,0.44444444444444275,0.22088755422088757,0.09482103054936375,0.4499999999982947,0.5171919770773639,1.0
-1450,-0.216,0.11677921475044768,0.14198339886413278,0.3333333333333337,0.44444444444444275,0.2233900567233901,0.09062540972859477,0.4499999999982947,0.4820916905444126,0.9866011612326933
-1400,-0.29,0.11460320453770634,0.13936216688510264,0.3333333333333337,0.44444444444444275,0.2258925592258926,0.0864035662776966,0.4499999999982947,0.332378223495702,0.7976775346136669
-1350,-0.076,0.1124271943249654,0.1367409349060725,0.3333333333333337,0.44444444444444275,0.22839506172839508,0.08220794545692911,0.4499999999982947,0.5093123209169055,1.0
-1300,-0.217,0.13563796992753882,0.163826998689384,0.3333333333333337,0.44444444444444275,0.2308975642308976,0.07801232463616013,0.4499999999982947,0.6489971346704871,0.9727556945064761
-1250,-0.258,0.13255528879282194,0.16033202271734381,0.3333333333333337,0.44444444444444275,0.23323323323323328,0.07381670381539264,0.4499999999982947,0.5802292263610315,0.9584635998213489
-1200,-0.16,0.12947260765810506,0.1568370467453036,0.3333333333333337,0.44444444444444275,0.23573573573573575,0.06959486036449448,0.4499999999982947,0.5551575931232091,0.9924073246985262
-1150,-0.227,0.1263899265233882,0.1529051987767584,0.3333333333333337,0.44444444444444275,0.23823823823823828,0.06539923954372551,0.4499999999982947,0.6862464183381088,0.8619919606967397
-1100,-0.285,0.12330724538867173,0.1494102228047182,0.3333333333333337,0.44444444444444275,0.24074074074074078,0.061203618722958014,0.4499999999982947,0.5945558739255015,0.9718624385886556
-1050,-0.166,0.12947260765810506,0.1568370467453036,0.3333333333333337,0.388888888888887,0.24324324324324328,0.057007997902189037,0.3999999999994316,0.6203438395415473,0.849039749888343
-1000,-0.045,0.13563796992753882,0.163826998689384,0.3333333333333337,0.388888888888887,0.24574574574574579,0.052786154451290875,0.3999999999994316,0.47564469914040114,0.9995533720410898
-950,-0.111,0.1240325821262519,0.15028396679772824,0.3333333333333337,0.388888888888887,0.24824824824824826,0.05060967615051809,0.3999999999994316,0.6518624641833811,0.9772219740955783
-900,-0.211,0.12620859233899326,0.1529051987767584,0.3333333333333337,0.388888888888887,0.2507507507507508,0.04840697521961464,0.3999999999994316,0.5565902578796561,0.9919606967396161
-850,-0.262,0.1283846025517346,0.15552643075578854,0.3333333333333337,0.388888888888887,0.25325325325325326,0.04623049691884037,0.3999999999994316,0.7765042979942693,0.9642697632871818
-800,-0.254,0.14144066382818227,0.17081695063346436,0.3333333333333337,0.388888888888887,0.2557557557557558,0.044027795987936914,0.3999999999994316,0.2134670487106017,0.9839213934792318
-750,-0.361,0.15449672510462956,0.1856705985146352,0.3333333333333337,0.388888888888887,0.25825825825825827,0.04185131768716413,0.3999999999994316,0.12034383954154727,0.9848146493970524
-700,-0.357,0.11822988822560845,0.14373088685015287,0.3333333333333337,0.388888888888887,0.26059392726059394,0.03964861675626068,0.3999999999994316,0.5322349570200573,0.9169271996426978
-650,-0.167,0.1327366229772169,0.16033202271734381,0.3333333333333337,0.388888888888887,0.2630964297630965,0.03747213845548641,0.3500000000005684,0.6031518624641834,0.9120142920946851
-600,-0.259,0.14724335772882532,0.17737003058103973,0.3333333333333337,0.33333333333333126,0.265598932265599,0.035269437524582954,0.3500000000005684,0.7994269340974212,0.9093345243412239
-550,-0.135,0.14651802099124514,0.17649628658802968,0.3333333333333337,0.33333333333333126,0.26810143476810144,0.03309295922381017,0.3500000000005684,0.583810888252149,0.8847699866011612
-500,-0.324,0.14579268425366457,0.17562254259501964,0.3333333333333337,0.33333333333333126,0.270603937270604,0.030890258292906717,0.3500000000005684,0.7020057306590257,0.9562304600267978
-450,-0.424,0.14506734751608438,0.1747487986020096,0.3333333333333337,0.33333333333333126,0.27310643977310645,0.028713779992132444,0.3500000000005684,0.9047277936962751,0.9946404644930773
-400,-0.365,0.14289133730334305,0.17256443861948448,0.3333333333333337,0.33333333333333126,0.275608942275609,0.02651107906122899,0.3500000000005684,0.5377263610315186,0.9071013845466726
-350,-0.186,0.1407153270906017,0.16994320664045431,0.3333333333333337,0.33333333333333126,0.27811144477811145,0.02433460076045621,0.3500000000005684,0.20558739255014327,0.958910227780259
-300,-0.069,0.13853931687786034,0.16732197466142418,0.3333333333333337,0.33333333333333126,0.280613947280614,0.022131899829552756,0.3500000000005684,0.5702005730659025,0.9861545332737829
-250,-0.147,0.1390252924920393,0.1677588466579292,0.3333333333333337,0.33333333333333126,0.2831164497831165,0.019955421528778484,0.2999999999988631,0.8044412607449857,0.9539973202322465
-200,-0.226,0.13950401473884258,0.16863259065093925,0.3333333333333337,0.33333333333333126,0.285618952285619,0.01775272059787503,0.2999999999988631,0.6852908309455588,0.9767753461366682
-150,-0.326,0.1399899903530211,0.16906946264744427,0.3333333333333337,0.27777777777777557,0.2881214547881215,0.01557624229710225,0.2999999999988631,0.6196275071633237,0.8785171951764181
-100,-0.351,0.14397934240971352,0.17343818261249452,0.3333333333333337,0.27777777777777557,0.2904571237904572,0.013373541366198794,0.2999999999988631,0.7055873925501432,0.9946404644930773
-50,-0.453,0.14796869446640593,0.17824377457404977,0.3333333333333337,0.27777777777777557,0.29295962629295963,0.011197063065424524,0.2999999999988631,0.7406876790830945,0.7436355515855293
0,-0.283,0.13853931687786034,0.16732197466142418,0.3333333333333337,0.27777777777777557,0.2954621287954622,0.00899436213452107,0.2999999999988631,0.6862464183381088,0.9995533720410898
50,-0.281,0.14543001588487428,0.17518567059851461,0.3333333333333337,0.27777777777777557,0.2979646312979647,0.008548577422314543,0.2999999999988631,0.5257879656160458,1.0
100,-0.415,0.1443420107785038,0.17387505460899955,0.3333333333333337,0.27777777777777557,0.3004671338004672,0.008102792710108015,0.25,0.4305157593123209,0.9231799910674408
150,-0.375,0.14731589140258372,0.17737003058103973,0.3333333333333337,0.27777777777777557,0.3031364698031365,0.007657007997901488,0.25,0.5262650429799427,0.9455113890129523
200,-0.546,0.15344498683513808,0.18479685452162514,0.3333333333333337,0.27777777777777557,0.305638972305639,0.007185000655565779,0.25,0.6969914040114613,0.9995533720410898
250,-0.582,0.15957408226769282,0.1917868064657055,0.3333333333333337,0.27777777777777557,0.3081414748081415,0.0067392159433592525,0.25,0.4641833810888252,0.9539973202322465
300,-0.368,0.17190480680655992,0.2057667103538663,0.3333333333333337,0.22222222222221982,0.310643977310644,0.006293431231152725,0.25,0.6454154727793696,0.9995533720410898
350,-0.259,0.14651802099124514,0.17649628658802968,0.3333333333333337,0.22222222222221982,0.3131464798131465,0.005847646518944707,0.25,0.697230659025788,0.9955337204108978
400,-0.387,0.1493468342678087,0.1799912625600699,0.3333333333333337,0.22222222222221982,0.31564898231564903,0.00540186180673818,0.25,0.5651862464183381,0.9906208128628853
450,-0.444,0.16247542921801436,0.1948449104412407,0.3333333333333337,0.22222222222221982,0.31815148481815153,0.004956077094531653,0.25,0.3989971346704871,0.9682894149173737
500,-0.411,0.1403526587218114,0.1695063346439493,0.0,0.22222222222221982,0.32065398732065403,0.004484069752195944,0.25,0.6532951289398281,0.9946404644930773
550,-0.685,0.1444145444522618,0.17431192660550457,0.0,0.22222222222221982,0.32332332332332336,0.004038285039989417,0.1999999999982947,0.5702005730659025,1.0
600,-0.511,0.140969194948755,0.16994320664045431,0.0,0.22222222222221982,0.32582582582582587,0.0035925003277828896,0.1999999999982947,0.409025787965616,1.0
650,-0.25,0.1553671291897261,0.18698121450415028,0.0,0.22222222222221982,0.32832832832832837,0.0031467156155763625,0.1999999999982947,0.28653295128939826,0.8820902188476999
