year_bin,anomaly,co2_ppm,co2_radiative_forcing,eccentricity,obliquity,perihelion,insolation,global_insolation
-528000,-5.244,0.20442999669882256,0.27981330221703615,0.23913043478260868,0.6341463414634141,0.7959549828739194,0.6885707503540179,0.08018867924539115
-526000,-4.91,0.224145361845725,0.3038506417736289,0.2608695652173913,0.5365853658536579,0.8729407926928724,0.6313303702248522,0.09905660377364751
-524000,-5.177,0.2563180867842864,0.3418903150525087,0.3043478260869565,0.43902439024390305,0.9556352960365356,0.5389337720698378,0.1202830188680197
-522000,-4.299,0.28420845101419506,0.3740956826137689,0.32608695652173914,0.3414634146341468,0.01679986951557658,0.42927420212983675,0.14622641509435544
-520000,-4.481,0.3032360708652753,0.3955659276546091,0.3695652173913044,0.2682926829268296,0.10585548850106019,0.32306067824079776,0.17452830188680699
-518000,-4.468,0.3154641822249936,0.40910151691948654,0.41304347826086957,0.21951219512195153,0.19703147936715054,0.24355605759235158,0.2051886792453744
-516000,-4.747,0.316073983053956,0.4098016336056009,0.4565217391304348,0.21951219512195153,0.2901647365845702,0.23244030809779892,0.23584905660380773
-514000,-5.237,0.2975048600667572,0.38926487747957994,0.47826086956521735,0.21951219512195153,0.3842766269776545,0.2819291309579352,0.2688679245283569
-512000,-5.483,0.28627168690166166,0.37642940490081683,0.5217391304347826,0.2682926829268296,0.479530256075681,0.4050372844174873,0.30188679245290606
-510000,-5.184,0.2679318123464036,0.35542590431738624,0.5434782608695653,0.31707317073170777,0.5747838851737074,0.5542240666617555,0.3325471698113394
-508000,-5.352,0.2727460294171588,0.361026837806301,0.5652173913043478,0.3902439024390249,0.670853041918121,0.685157445833231,0.36320754716990683
-506000,-4.805,0.27374096761178157,0.362193698949825,0.5869565217391305,0.4634146341463421,0.7665959876039798,0.7631068437983446,0.3915094339623584
-504000,-4.756,0.26288834684370754,0.3495915985997666,0.6086956521739131,0.5365853658536579,0.8626651443483934,0.7393037513608194,0.4150943396227123
-502000,-4.643,0.25402560246487915,0.3393232205367561,0.6304347826086957,0.609756097560975,0.9587343010928071,0.6495674025325572,0.4363207547169505
-500000,-4.706,0.24164618714008002,0.3248541423570595,0.6521739130434784,0.6829268292682923,0.37155439569401405,0.5152698311355581,0.45283018867922503
-498000,-4.6,0.2445484722884495,0.32812135355892647,0.6521739130434784,0.7317073170731704,0.1259174686021856,0.39383968109749623,0.46698113207551784
-496000,-4.842,0.26533213512819576,0.352392065344224,0.673913043478261,0.7317073170731704,0.2218235198173218,0.34356506151314997,0.4740566037735972
-494000,-5.037,0.2786285441807579,0.36779463243873983,0.673913043478261,0.7560975609756094,0.3182188876202904,0.3646587923286596,0.4787735849056948
-492000,-4.936,0.28443769944613584,0.3743290548424737,0.673913043478261,0.7317073170731704,0.414288044364704,0.47396639081927494,0.476415094339579
-490000,-4.266,0.30812823240289045,0.4009334889148191,0.6521739130434784,0.7073170731707313,0.5106834121676724,0.6176280398464422,0.47169811320761545
-488000,-3.706,0.3124977075156807,0.4058343057176196,0.6521739130434784,0.6585365853658531,0.6077312020877508,0.7452545244702015,0.46226415094342027
-486000,-4.18,0.2586105711036937,0.34469078179696616,0.6521739130434784,0.585365853658536,0.7049420975371066,0.8159598588840046,0.4481132075471274
-484000,-3.996,0.25096742838278985,0.3358226371061844,0.6304347826086957,0.5121951219512189,0.802805415103572,0.775024760782195,0.4292452830188711
-482000,-4.561,0.24149029820636023,0.3246207701283547,0.6086956521739131,0.43902439024390305,0.9009949437285925,0.6595699400011461,0.41037735849061474
-480000,-5.201,0.2119951949528665,0.2891481913652275,0.5869565217391305,0.3902439024390249,0.6584570216930354,0.48945313459224515,0.38679245283026076
-478000,-5.181,0.22689634302901368,0.3071178529754959,0.5652173913043478,0.31707317073170777,0.07470233240906868,0.32844665995465283,0.36084905660379096
-476000,-4.966,0.2773309980559733,0.36639439906651106,0.5434782608695653,0.29268292682926866,0.17435981079758603,0.23759709910042637,0.3349056603774552
-474000,-5.703,0.26747331548252207,0.35495915985997667,0.5217391304347826,0.2682926829268296,0.27466971130321316,0.2196874820944757,0.3066037735850037
-472000,-4.68,0.3073625426402084,0.40023337222870475,0.5,0.29268292682926866,0.3749796118088403,0.2982507837503787,0.27830188679255213
-470000,-6.515,0.21394380662436274,0.2914819136522754,0.4565217391304348,0.31707317073170777,0.4756157233730224,0.42274226685984184,0.25235849056608234
-468000,-7.733,0.13129974690973115,0.18669778296382727,0.4347826086956522,0.3902439024390249,0.5757625183493721,0.5581694210478926,0.22405660377363074
-466000,-7.659,0.1216713127682207,0.17409568261376895,0.3913043478260869,0.4634146341463421,0.6757462077964443,0.6648167702117557,0.1957547169811792
-464000,-6.692,0.13940138649451636,0.19743290548424736,0.3695652173913044,0.5365853658536579,0.7757298972435166,0.7028542428930413,0.17216981132082523
-462000,-7.937,0.09072277445622276,0.13185530921820302,0.34782608695652173,0.6341463414634141,0.875387375632034,0.690567983694718,0.14858490566047128
-460000,-8.496,0.07215365146902393,0.10595099183197199,0.3043478260869565,0.7073170731707313,0.6336649812428641,0.6343180348533587,0.12499999999998324
-458000,-7.881,0.1283195172945017,0.18273045507584595,0.28260869565217395,0.7804878048780485,0.05039960854672974,0.573533384082705,0.10613207547172689
-456000,-7.51,0.10287294134908123,0.1486581096849475,0.23913043478260868,0.8048780487804875,0.15136193116946667,0.5365027134543132,0.08726415094347054
-454000,-8.628,0.07307064519678691,0.10735122520420069,0.2173913043478261,0.8292682926829266,0.2526504648507584,0.5276215733942327,0.07075471698119594
-452000,-8.018,0.10447768037266629,0.15075845974329052,0.19565217391304346,0.7804878048780485,0.3562224759419344,0.5523987263544762,0.05660377358490313
-450000,-7.98,0.11777408942522839,0.16872812135355889,0.15217391304347824,0.7317073170731704,0.4619148589137172,0.586531771562344,0.04481132075472615
-448000,-7.673,0.1262562814070352,0.18016336056009336,0.13043478260869565,0.6341463414634141,0.5708693524710488,0.6058247182182058,0.03301886792454917
-446000,-7.947,0.11433536294611751,0.1640606767794632,0.10869565217391303,0.5365853658536579,0.683412167672484,0.5988344015257553,0.025943396226469795
-444000,-8.812,0.099663463301911,0.14422403733955658,0.08695652173913043,0.41463414634146395,0.80166367639863,0.5492391686925486,0.01886792452839042
-442000,-8.988,0.1129598723544731,0.16219369894982494,0.06521739130434782,0.31707317073170777,0.9246452454738215,0.4771586900113776,0.014150943396292815
-440000,-9.709,0.109750394307303,0.15799299883313883,0.06521739130434782,0.21951219512195153,0.3694340238134073,0.4010837446488062,0.011792452830311044
-438000,-9.606,0.1083749037156586,0.15612602100350054,0.06521739130434782,0.1707317073170734,0.1572337302234546,0.34388429143236016,0.011792452830311044
-436000,-9.076,0.1381771998679529,0.19579929988331388,0.06521739130434782,0.14634146341463433,0.2888598923503507,0.333136884152281,0.011792452830311044
-434000,-9.188,0.14872262773722633,0.20956826137689613,0.06521739130434782,0.14634146341463433,0.41673462730386557,0.3603205395804172,0.014150943396292815
-432000,-9.087,0.14757638557752273,0.20816802800466744,0.08695652173913043,0.21951219512195153,0.5402055129668896,0.4258199706963305,0.01886792452839042
-430000,-8.487,0.21130744965704432,0.28821470245040837,0.10869565217391303,0.29268292682926866,0.6597618659272549,0.4999386096309211,0.02122641509437219
-428000,-7.097,0.2986511022264608,0.3904317386231039,0.10869565217391303,0.41463414634146395,0.7742619474800196,0.5577928934508753,0.028301886792451564
-426000,-5.025,0.34159850346623627,0.437806301050175,0.13043478260869565,0.5365853658536579,0.8854999184472354,0.5904607551833932,0.035377358490665006
-424000,-3.178,0.4184334079154899,0.5180863477246207,0.15217391304347824,0.6585365853658531,0.650954167346273,0.5877923204740975,0.04245283018874438
-422000,-3.609,0.4208405164508674,0.5206534422403734,0.17391304347826086,0.7560975609756094,0.07356059370412658,0.5705539048367426,0.04952830188682376
-420000,-3.432,0.41327531819682356,0.5129521586931155,0.19565217391304346,0.8536585365853656,0.17599086609036046,0.5581530502828047,0.05660377358490313
-418000,-2.388,0.43803414884642183,0.5379229871645274,0.19565217391304346,0.9024390243902437,0.27760561083020713,0.5635144758490288,0.06367924528311657
-416000,-2.033,0.4397168323368668,0.5395565927654609,0.2173913043478261,0.9024390243902437,0.3784048279236666,0.6013800554968934,0.07075471698119594
-414000,-2.26,0.43956094340314716,0.5393232205367561,0.23913043478260868,0.9024390243902437,0.4787147284292938,0.6558455909436925,0.07783018867927533
-412000,-2.0,0.4242792429299783,0.5241540256709452,0.23913043478260868,0.8536585365853656,0.5785353123470885,0.7078964385400548,0.0849056603773547
-410000,-1.353,0.4866348164178557,0.5855309218203034,0.23913043478260868,0.7560975609756094,0.677866579677051,0.7360295983432783,0.0896226415094523
-408000,-0.625,0.46439771851960526,0.5638273045507585,0.2608695652173913,0.6585365853658531,0.7786657967705105,0.7081256292512829,0.09433962264154991
-406000,-0.757,0.4937415178080183,0.5922987164527421,0.2608695652173913,0.560975609756097,0.8793019083346926,0.6359305552144978,0.09669811320766573
-404000,-1.102,0.4708166746139457,0.5701283547257876,0.2608695652173913,0.43902439024390305,0.6388843581797423,0.5224074847137982,0.09669811320766573
-402000,-1.489,0.45454003594615416,0.5542590431738623,0.2608695652173913,0.3414634146341468,0.05773935736421465,0.4048326498538907,0.09669811320766573
-400000,-2.07,0.46783644499871613,0.5673278879813303,0.2608695652173913,0.24390243902439057,0.16049584080900345,0.3207769565110623,0.09433962264154991
-398000,-2.564,0.47127517147782705,0.5705950991831972,0.23913043478260868,0.19512195121951245,0.26423095742945685,0.2798582291743405,0.0896226415094523
-396000,-3.028,0.45362304221839134,0.5533255542590432,0.23913043478260868,0.14634146341463433,0.36845539063774263,0.3042261130073912,0.08254716981137293
-394000,-3.45,0.4268009756813263,0.5267211201866978,0.2173913043478261,0.14634146341463433,0.4733322459631382,0.36275159819594177,0.07547169811329354
-392000,-4.216,0.3999789091442616,0.499416569428238,0.2173913043478261,0.14634146341463433,0.5788615234056435,0.43697664710360234,0.06839622641521417
-390000,-4.492,0.37017661299196725,0.46837806301050167,0.19565217391304346,0.19512195121951245,0.6842276953188714,0.49870261686679923,0.05896226415101896
-388000,-5.025,0.31378149873454875,0.4072345390898483,0.17391304347826086,0.29268292682926866,0.7907356059370413,0.5249122117722171,0.04952830188682376
-386000,-4.433,0.31836646737336327,0.41236872812135356,0.15217391304347824,0.36585365853658586,0.8972435165552113,0.5266966251667773,0.04009433962276261
-384000,-3.596,0.28306220885449146,0.37292882147024503,0.13043478260869565,0.48780487804878114,0.6644919262763007,0.5153107580482773,0.0306603773585674
-382000,-4.529,0.28718868062942454,0.3775962660443407,0.08695652173913043,0.585365853658536,0.09150220192464525,0.5128469579025776,0.02122641509437219
-380000,-4.241,0.22758408832483587,0.308051341890315,0.06521739130434782,0.6829268292682923,0.20844886641657154,0.5393430411970301,0.014150943396292815
-378000,-5.052,0.22781333675677665,0.3082847141190198,0.043478260869565216,0.7804878048780485,0.33257217419670526,0.5877186520312027,0.00707547169821344
-376000,-5.799,0.2280425851887173,0.3085180863477246,0.021739130434782608,0.8536585365853656,0.4712118740825314,0.6485933420098389,0.0023584905661158347
-374000,-7.201,0.17118897406741734,0.2385064177362894,0.0,0.9024390243902437,0.6264883379546566,0.6994654945198863,0.0
-372000,-6.014,0.10333143821296266,0.14935822637106183,0.0,0.9268292682926829,0.7910618169955961,0.7122592474359287,0.0
-370000,-5.85,0.11250137549059168,0.16172695449241536,0.021739130434782608,0.9024390243902437,0.9465013863969989,0.6908135451710338,0.0023584905661158347
-368000,-7.373,0.12258830649598355,0.17526254375729286,0.043478260869565216,0.8536585365853656,0.05741314630565976,0.6317314539695014,0.00943396226419521
-366000,-7.492,0.13267523750137555,0.18856476079346554,0.08695652173913043,0.7804878048780485,0.18251508726145818,0.5642593456605195,0.016509433962274583
-364000,-7.557,0.10929189744342145,0.1572928821470245,0.10869565217391303,0.6585365853658531,0.2961996411678356,0.5129369971105597,0.028301886792451564
-362000,-7.443,0.07398763892454976,0.10851808634772458,0.15217391304347824,0.5365853658536579,0.4067851900179416,0.4872103397752294,0.04245283018874438
-360000,-7.955,0.038683380405678085,0.05787631271878641,0.19565217391304346,0.41463414634146395,0.5139455227532214,0.4960178113924156,0.061320754717000735
-358000,-8.401,0.0558770128012325,0.08284714119019837,0.23913043478260868,0.29268292682926866,0.6198010112542816,0.5161865939804698,0.08018867924539115
-356000,-8.755,0.10092432967758501,0.14585764294049008,0.2608695652173913,0.19512195121951245,0.7241885499918447,0.5212942726878339,0.10141509433962928
